id,name,artists,genre,popularity,duration_ms,features,detail
2mweWXUplavtY2YCANfmwO,Elephant Woman,['Blonde Redhead'],pop,48.0,289333.0,"{'tempo': 166.71, 'key': 8, 'mode': 0, 'key_confidence': 0.71, 'energy': 0.32, 'danceability': 0.5, 'valence': 0.47, 'instrumentalness': 0.76, 'acousticness': 0.96, 'loudness': 0.28, 'segments': {'count': 81, 'average_duration': 0.36}, 'beats': {'count': 81, 'regularity': 0.96}}",
3XBWqdsB3RbqTLxEFXeZTI,Hated Because of Great Qualities,['Blonde Redhead'],indie pop,39.0,282733.0,"{'tempo': 123.05, 'key': 8, 'mode': 0, 'key_confidence': 0.56, 'energy': 0.29, 'danceability': 0.46, 'valence': 0.45, 'instrumentalness': 0.78, 'acousticness': 0.97, 'loudness': 0.36, 'segments': {'count': 60, 'average_duration': 0.49}, 'beats': {'count': 60, 'regularity': 0.92}}",
1klT4AzbP2LwvlcyCCNbnk,Modern China Is Too Complicated,['Dead J'],,4.0,,"{'tempo': 120.19, 'key': 0, 'mode': 0, 'key_confidence': 0.81, 'energy': 0.28, 'danceability': 0.56, 'valence': 0.31, 'instrumentalness': 0.82, 'acousticness': 0.97, 'loudness': 0.35, 'segments': {'count': 29, 'average_duration': 0.5}, 'beats': {'count': 29, 'regularity': 0.94}}",
5iOPBZk9knoiw9BGnTHzq4,Dripping Dream,['Sonic Youth'],alt-rock,28.0,,"{'tempo': 136.0, 'key': 7, 'mode': 1, 'key_confidence': 0.74, 'energy': 0.31, 'danceability': 0.49, 'valence': 0.72, 'instrumentalness': 0.76, 'acousticness': 0.96, 'loudness': 0.3, 'segments': {'count': 66, 'average_duration': 0.44}, 'beats': {'count': 66, 'regularity': 0.94}}",
5X5ctrZBjOap0TIaVU2BRi,Es Zieht Mich,['Schwefelgelb'],techno,37.0,369893.0,"{'tempo': 126.05, 'key': 11, 'mode': 1, 'key_confidence': 0.84, 'energy': 0.29, 'danceability': 0.45, 'valence': 0.75, 'instrumentalness': 0.79, 'acousticness': 0.97, 'loudness': 0.34, 'segments': {'count': 61, 'average_duration': 0.48}, 'beats': {'count': 61, 'regularity': 0.95}}",
44EeI11vCLBmaqE4c2ucBQ,街の人,['Lucky Old Sun'],,30.0,,"{'tempo': 136.0, 'key': 4, 'mode': 1, 'key_confidence': 0.68, 'energy': 0.32, 'danceability': 0.46, 'valence': 0.76, 'instrumentalness': 0.77, 'acousticness': 0.95, 'loudness': 0.31, 'segments': {'count': 66, 'average_duration': 0.44}, 'beats': {'count': 66, 'regularity': 0.9}}",
4qkAsg71wlEakHoKkDY7Lx,Zeynep's Romance,"['Brian Keane', 'Omar Faruk Tekbilek']",j-dance,30.0,246506.0,"{'tempo': 132.51, 'key': 0, 'mode': 0, 'key_confidence': 0.48, 'energy': 0.26, 'danceability': 0.47, 'valence': 0.32, 'instrumentalness': 0.8, 'acousticness': 0.98, 'loudness': 0.43, 'segments': {'count': 65, 'average_duration': 0.45}, 'beats': {'count': 65, 'regularity': 0.95}}",
6bGnkppjxJJY4HeOQ5dheD,Incinerate,['Sonic Youth'],pop,53.0,295813.0,"{'tempo': 77.13, 'key': 3, 'mode': 0, 'key_confidence': 0.69, 'energy': 0.33, 'danceability': 0.44, 'valence': 0.39, 'instrumentalness': 0.74, 'acousticness': 0.97, 'loudness': 0.19, 'segments': {'count': 17, 'average_duration': 0.78}, 'beats': {'count': 17, 'regularity': 0.8}}",
7zwwvrJAWGjfc9wFD3bVzZ,Cupid De Locke - Remastered 2012,['The Smashing Pumpkins'],grunge,64.0,170280.0,"{'tempo': 92.29, 'key': 7, 'mode': 0, 'key_confidence': 0.74, 'energy': 0.29, 'danceability': 0.43, 'valence': 0.46, 'instrumentalness': 0.78, 'acousticness': 0.96, 'loudness': 0.38, 'segments': {'count': 46, 'average_duration': 0.65}, 'beats': {'count': 46, 'regularity': 0.89}}",
3vxcJJLzgTsciHnuA7aBIR,MY FOOT,['the pillows'],,31.0,,"{'tempo': 136.0, 'key': 8, 'mode': 1, 'key_confidence': 0.61, 'energy': 0.37, 'danceability': 0.5, 'valence': 0.8, 'instrumentalness': 0.73, 'acousticness': 0.97, 'loudness': 0.13, 'segments': {'count': 66, 'average_duration': 0.44}, 'beats': {'count': 66, 'regularity': 0.94}}",
1798MQBd3lfqa7joQ0ZAEF,This Modern Love,['Bloc Party'],punk-rock,60.0,265613.0,"{'tempo': 79.51, 'key': 4, 'mode': 1, 'key_confidence': 0.71, 'energy': 0.35, 'danceability': 0.37, 'valence': 0.73, 'instrumentalness': 0.74, 'acousticness': 0.97, 'loudness': 0.17, 'segments': {'count': 38, 'average_duration': 0.75}, 'beats': {'count': 38, 'regularity': 0.96}}",
0oeEqyEAavgPfFxDYvjAP6,Dissolved Girl,"['Massive Attack', 'Sarah Jay Hawley']",downtempo,62.0,366893.0,"{'tempo': 126.05, 'key': 1, 'mode': 0, 'key_confidence': 0.77, 'energy': 0.36, 'danceability': 0.41, 'valence': 0.46, 'instrumentalness': 0.74, 'acousticness': 0.96, 'loudness': 0.16, 'segments': {'count': 65, 'average_duration': 0.48}, 'beats': {'count': 65, 'regularity': 0.9}}",
5bFhLxqmSghToSzZGMeh1I,Agate,"['Astrix', 'Ritmo']",trance,43.0,523478.0,"{'tempo': 109.96, 'key': 3, 'mode': 0, 'key_confidence': 0.79, 'energy': 0.33, 'danceability': 0.47, 'valence': 0.49, 'instrumentalness': 0.76, 'acousticness': 0.94, 'loudness': 0.32, 'segments': {'count': 49, 'average_duration': 0.55}, 'beats': {'count': 49, 'regularity': 0.85}}",
1xRRPtBWty61XDG7BvMdmL,Don't Look Back in Anger,['Oasis'],,57.0,,"{'tempo': 161.5, 'key': 7, 'mode': 1, 'key_confidence': 0.54, 'energy': 0.36, 'danceability': 0.5, 'valence': 0.8, 'instrumentalness': 0.73, 'acousticness': 0.96, 'loudness': 0.12, 'segments': {'count': 65, 'average_duration': 0.37}, 'beats': {'count': 65, 'regularity': 0.93}}",
6mWZniEb4cZCTDJSfJE5ol,Color Your Night,"['ATLUS GAME MUSIC', 'Lotus Juice', 'アトラスサウンドチーム', '高橋あず美']",,42.0,,"{'tempo': 95.7, 'key': 1, 'mode': 0, 'key_confidence': 0.54, 'energy': 0.32, 'danceability': 0.45, 'valence': 0.45, 'instrumentalness': 0.76, 'acousticness': 0.96, 'loudness': 0.26, 'segments': {'count': 47, 'average_duration': 0.63}, 'beats': {'count': 47, 'regularity': 0.93}}",
05kCjw2ONc0KmnDHROI8VA,With Tomorrow - Remastered,['This Mortal Coil'],punk,28.0,,"{'tempo': 136.0, 'key': 6, 'mode': 1, 'key_confidence': 0.56, 'energy': 0.3, 'danceability': 0.48, 'valence': 0.7, 'instrumentalness': 0.78, 'acousticness': 0.96, 'loudness': 0.29, 'segments': {'count': 64, 'average_duration': 0.44}, 'beats': {'count': 64, 'regularity': 0.9}}",
4XwbCB5yqA4miRaHgmB3fo,Unfinished Sympathy - Paul Oakenfold Mix,"['Massive Attack', 'Paul Oakenfold', 'Shara Nelson', 'Steve Osborne']",trip-hop,37.0,318560.0,"{'tempo': 152.0, 'key': 0, 'mode': 1, 'key_confidence': 0.64, 'energy': 0.34, 'danceability': 0.49, 'valence': 0.8, 'instrumentalness': 0.76, 'acousticness': 0.94, 'loudness': 0.25, 'segments': {'count': 74, 'average_duration': 0.39}, 'beats': {'count': 74, 'regularity': 0.91}}",
7FSzJQV6thyoQptFCUTV9c,Parklife - 2012 Remaster,['Blur'],alternative,66.0,185093.0,"{'tempo': 69.84, 'key': 11, 'mode': 1, 'key_confidence': 0.58, 'energy': 0.35, 'danceability': 0.4, 'valence': 0.77, 'instrumentalness': 0.75, 'acousticness': 0.95, 'loudness': 0.22, 'segments': {'count': 33, 'average_duration': 0.86}, 'beats': {'count': 33, 'regularity': 0.88}}",
6SF8YKvzCFxHuT9MzNzQPf,Reaching Out,['Beth Gibbons'],indie pop,41.0,255400.0,"{'tempo': 74.9, 'key': 9, 'mode': 0, 'key_confidence': 0.67, 'energy': 0.29, 'danceability': 0.42, 'valence': 0.34, 'instrumentalness': 0.78, 'acousticness': 0.98, 'loudness': 0.33, 'segments': {'count': 34, 'average_duration': 0.8}, 'beats': {'count': 34, 'regularity': 0.91}}",
2WYwov7u3pdjfRW4xJ77kq,Silence,['東京酒吐座(Tokyo Shoegazer)'],,22.0,,"{'tempo': 143.55, 'key': 5, 'mode': 1, 'key_confidence': 0.54, 'energy': 0.38, 'danceability': 0.42, 'valence': 0.8, 'instrumentalness': 0.73, 'acousticness': 0.97, 'loudness': 0.13, 'segments': {'count': 70, 'average_duration': 0.42}, 'beats': {'count': 70, 'regularity': 0.88}}",
1nvKvlqSm7IXZJd9JTfouY,風が強く吹いている,['Yuki Hayashi'],,20.0,,"{'tempo': 123.05, 'key': 7, 'mode': 0, 'key_confidence': 0.58, 'energy': 0.28, 'danceability': 0.4, 'valence': 0.33, 'instrumentalness': 0.75, 'acousticness': 0.98, 'loudness': 0.27, 'segments': {'count': 59, 'average_duration': 0.49}, 'beats': {'count': 59, 'regularity': 0.86}}",
57Xjny5yNzAcsxnusKmAfA,Reptilia,['The Strokes'],alternative,80.0,219826.0,"{'tempo': 78.3, 'key': 11, 'mode': 1, 'key_confidence': 0.7, 'energy': 0.37, 'danceability': 0.39, 'valence': 0.78, 'instrumentalness': 0.75, 'acousticness': 0.94, 'loudness': 0.17, 'segments': {'count': 29, 'average_duration': 0.77}, 'beats': {'count': 29, 'regularity': 0.91}}",
1tjji0FBo8iCrr9oHppV5i,Supersonic,['Oasis'],,48.0,,"{'tempo': 105.47, 'key': 1, 'mode': 1, 'key_confidence': 0.67, 'energy': 0.4, 'danceability': 0.5, 'valence': 0.79, 'instrumentalness': 0.74, 'acousticness': 0.94, 'loudness': 0.09, 'segments': {'count': 32, 'average_duration': 0.57}, 'beats': {'count': 32, 'regularity': 0.94}}",
2HYwAGtZgtcwDVCs0ZmGS9,Believe,['Folder 5'],j-pop,32.0,226866.0,"{'tempo': 156.61, 'key': 2, 'mode': 1, 'key_confidence': 0.54, 'energy': 0.38, 'danceability': 0.57, 'valence': 0.81, 'instrumentalness': 0.75, 'acousticness': 0.93, 'loudness': 0.13, 'segments': {'count': 36, 'average_duration': 0.38}, 'beats': {'count': 36, 'regularity': 0.92}}",
2LmFeLBe39IfY0XfqJ0vOi,Lonely Soul,"['Richard Ashcroft', 'UNKLE']",electronic,54.0,533013.0,"{'tempo': 184.57, 'key': 11, 'mode': 1, 'key_confidence': 0.62, 'energy': 0.34, 'danceability': 0.48, 'valence': 0.78, 'instrumentalness': 0.76, 'acousticness': 0.97, 'loudness': 0.21, 'segments': {'count': 87, 'average_duration': 0.33}, 'beats': {'count': 87, 'regularity': 0.94}}",
2Yzx3wIzTGmFC6FXx3njQD,Im Tunnel,['Rue Oberkampf'],,23.0,,"{'tempo': 114.84, 'key': 1, 'mode': 1, 'key_confidence': 0.75, 'energy': 0.3, 'danceability': 0.49, 'valence': 0.73, 'instrumentalness': 0.8, 'acousticness': 0.97, 'loudness': 0.31, 'segments': {'count': 52, 'average_duration': 0.52}, 'beats': {'count': 52, 'regularity': 0.98}}",
0pWrU4My52DJ75GnZKDlv8,Group Four,"['Elizabeth Fraser', 'Massive Attack']",downtempo,52.0,492266.0,"{'tempo': 95.7, 'key': 6, 'mode': 1, 'key_confidence': 0.61, 'energy': 0.3, 'danceability': 0.42, 'valence': 0.74, 'instrumentalness': 0.78, 'acousticness': 0.97, 'loudness': 0.34, 'segments': {'count': 46, 'average_duration': 0.63}, 'beats': {'count': 46, 'regularity': 0.95}}",
2rLH3IbXhwL20RbwLlRlXW,Shop,['Floorplan'],deep-house,15.0,333108.0,"{'tempo': 139.67, 'key': 0, 'mode': 0, 'key_confidence': 0.7, 'energy': 0.31, 'danceability': 0.52, 'valence': 0.5, 'instrumentalness': 0.78, 'acousticness': 0.96, 'loudness': 0.33, 'segments': {'count': 67, 'average_duration': 0.43}, 'beats': {'count': 67, 'regularity': 0.96}}",
6AtRvRFkhSiP9518S48WBj,Sun Drawing,['Movietone'],indie,23.0,237973.0,"{'tempo': 89.1, 'key': 4, 'mode': 1, 'key_confidence': 0.67, 'energy': 0.28, 'danceability': 0.46, 'valence': 0.62, 'instrumentalness': 0.79, 'acousticness': 0.97, 'loudness': 0.35, 'segments': {'count': 41, 'average_duration': 0.67}, 'beats': {'count': 41, 'regularity': 0.92}}",
0BPTTsnnfz44XmZn3EE0oo,Song To The Siren (Remastered),['This Mortal Coil'],,0.0,,"{'tempo': 112.35, 'key': 10, 'mode': 0, 'key_confidence': 0.61, 'energy': 0.31, 'danceability': 0.4, 'valence': 0.49, 'instrumentalness': 0.74, 'acousticness': 0.97, 'loudness': 0.26, 'segments': {'count': 54, 'average_duration': 0.53}, 'beats': {'count': 54, 'regularity': 0.88}}",
7uv632EkfwYhXoqf8rhYrg,Angel,"['Horace Andy', 'Massive Attack']",electronic,81.0,379533.0,"{'tempo': 107.67, 'key': 0, 'mode': 0, 'key_confidence': 0.84, 'energy': 0.34, 'danceability': 0.43, 'valence': 0.48, 'instrumentalness': 0.75, 'acousticness': 0.96, 'loudness': 0.25, 'segments': {'count': 54, 'average_duration': 0.56}, 'beats': {'count': 54, 'regularity': 0.95}}",
1sMr77QrXyS9LRIhcCI2el,Heat Miser,['Massive Attack'],downtempo,49.0,219000.0,"{'tempo': 152.0, 'key': 0, 'mode': 1, 'key_confidence': 0.82, 'energy': 0.26, 'danceability': 0.52, 'valence': 0.68, 'instrumentalness': 0.81, 'acousticness': 0.96, 'loudness': 0.41, 'segments': {'count': 71, 'average_duration': 0.39}, 'beats': {'count': 71, 'regularity': 0.91}}",
79PrPZu9zWyc1qwUwXchVl,Out of Time,['Blur'],alt-rock,53.0,233373.0,"{'tempo': 143.55, 'key': 7, 'mode': 0, 'key_confidence': 0.6, 'energy': 0.33, 'danceability': 0.5, 'valence': 0.48, 'instrumentalness': 0.76, 'acousticness': 0.96, 'loudness': 0.27, 'segments': {'count': 64, 'average_duration': 0.42}, 'beats': {'count': 64, 'regularity': 0.95}}",
0gBrJS89BL4r8rqjDEzbtp,Put Your Number in My Phone,['Ariel Pink'],,0.0,,"{'tempo': 152.0, 'key': 3, 'mode': 0, 'key_confidence': 0.7, 'energy': 0.35, 'danceability': 0.51, 'valence': 0.5, 'instrumentalness': 0.74, 'acousticness': 0.98, 'loudness': 0.14, 'segments': {'count': 72, 'average_duration': 0.39}, 'beats': {'count': 72, 'regularity': 0.93}}",
6Eh27I8fV61LyULGdnxL9r,Resolve,"['Beth Gibbons', 'Rustin Man']",indie pop,33.0,168973.0,"{'tempo': 123.05, 'key': 0, 'mode': 0, 'key_confidence': 0.65, 'energy': 0.21, 'danceability': 0.46, 'valence': 0.29, 'instrumentalness': 0.84, 'acousticness': 0.98, 'loudness': 0.58, 'segments': {'count': 60, 'average_duration': 0.49}, 'beats': {'count': 60, 'regularity': 0.89}}",
4KspXoCVJXGY1VrvEe1Hdm,Don't Look Back into the Sun,['The Libertines'],garage,64.0,180266.0,"{'tempo': 161.5, 'key': 7, 'mode': 1, 'key_confidence': 0.66, 'energy': 0.36, 'danceability': 0.46, 'valence': 0.81, 'instrumentalness': 0.75, 'acousticness': 0.95, 'loudness': 0.2, 'segments': {'count': 80, 'average_duration': 0.37}, 'beats': {'count': 80, 'regularity': 0.89}}",
4YT8Dv0NNyWgqsMYbyHuA8,Scorpio Rising,['Death In Vegas'],trip-hop,44.0,337866.0,"{'tempo': 166.71, 'key': 9, 'mode': 1, 'key_confidence': 0.59, 'energy': 0.39, 'danceability': 0.5, 'valence': 0.81, 'instrumentalness': 0.73, 'acousticness': 0.94, 'loudness': 0.1, 'segments': {'count': 81, 'average_duration': 0.36}, 'beats': {'count': 81, 'regularity': 0.94}}",
7gTX98et0Zfkzjuuwy30ht,Anticipation,['Blonde Redhead'],indie pop,32.0,244533.0,"{'tempo': 136.0, 'key': 8, 'mode': 0, 'key_confidence': 0.54, 'energy': 0.32, 'danceability': 0.58, 'valence': 0.45, 'instrumentalness': 0.76, 'acousticness': 0.96, 'loudness': 0.26, 'segments': {'count': 32, 'average_duration': 0.44}, 'beats': {'count': 32, 'regularity': 0.9}}",
4su7ugm4fmcmYBRv9y3v3D,Sleep,['Hope Sandoval & The Warm Inventions'],,39.0,,"{'tempo': 99.38, 'key': 10, 'mode': 0, 'key_confidence': 0.66, 'energy': 0.3, 'danceability': 0.43, 'valence': 0.4, 'instrumentalness': 0.77, 'acousticness': 0.97, 'loudness': 0.33, 'segments': {'count': 51, 'average_duration': 0.6}, 'beats': {'count': 51, 'regularity': 0.84}}",
0uTGjb26vftYEU8pYYOeM9,RAM RAID,['RAT BOY'],,6.0,,"{'tempo': 198.77, 'key': 4, 'mode': 1, 'key_confidence': 0.61, 'energy': 0.36, 'danceability': 0.47, 'valence': 0.81, 'instrumentalness': 0.74, 'acousticness': 0.94, 'loudness': 0.22, 'segments': {'count': 94, 'average_duration': 0.3}, 'beats': {'count': 94, 'regularity': 0.96}}",
1BAiFIrzp1umGBo8H2WEfy,Tom The Model,"['Beth Gibbons', 'Rustin Man']",trip-hop,52.0,220400.0,"{'tempo': 123.05, 'key': 11, 'mode': 1, 'key_confidence': 0.58, 'energy': 0.34, 'danceability': 0.48, 'valence': 0.69, 'instrumentalness': 0.75, 'acousticness': 0.96, 'loudness': 0.18, 'segments': {'count': 57, 'average_duration': 0.49}, 'beats': {'count': 57, 'regularity': 0.89}}",
6SM3zxsU4PIKQzc0ixnpel,Dirt,['Death In Vegas'],trip-hop,37.0,357040.0,"{'tempo': 105.47, 'key': 11, 'mode': 0, 'key_confidence': 0.64, 'energy': 0.34, 'danceability': 0.48, 'valence': 0.45, 'instrumentalness': 0.77, 'acousticness': 0.95, 'loudness': 0.25, 'segments': {'count': 50, 'average_duration': 0.57}, 'beats': {'count': 50, 'regularity': 0.92}}",
0lOzGDHcPlUB1ZvXMWQ0Oh,One Too Many Mornings,['The Chemical Brothers'],electronic,54.0,253160.0,"{'tempo': 172.27, 'key': 2, 'mode': 1, 'key_confidence': 0.8, 'energy': 0.31, 'danceability': 0.55, 'valence': 0.81, 'instrumentalness': 0.79, 'acousticness': 0.96, 'loudness': 0.35, 'segments': {'count': 77, 'average_duration': 0.35}, 'beats': {'count': 77, 'regularity': 0.96}}",
2mvffzYUJ9Ld9xhsF5DUjU,In Bloom,['Nirvana'],grunge,72.0,255080.0,"{'tempo': 161.5, 'key': 9, 'mode': 0, 'key_confidence': 0.64, 'energy': 0.38, 'danceability': 0.44, 'valence': 0.51, 'instrumentalness': 0.74, 'acousticness': 0.94, 'loudness': 0.19, 'segments': {'count': 76, 'average_duration': 0.37}, 'beats': {'count': 76, 'regularity': 0.93}}",
6Al6SEQqLmrekEiLa2XjwQ,Your Loft My Acid feat. Katie Stelmanis - Fearless Trans House Mix,"['Death In Vegas', 'Katie Stelmanis', 'Richard Fearless']",electronic,42.0,305906.0,"{'tempo': 107.67, 'key': 9, 'mode': 1, 'key_confidence': 0.65, 'energy': 0.33, 'danceability': 0.38, 'valence': 0.79, 'instrumentalness': 0.77, 'acousticness': 0.94, 'loudness': 0.32, 'segments': {'count': 52, 'average_duration': 0.56}, 'beats': {'count': 52, 'regularity': 0.88}}",
7mykoq6R3BArsSpNDjFQTm,I Really Want to Stay at Your House,"['Hallie Coggins', 'Rosa Walton']",,79.0,,"{'tempo': 126.05, 'key': 1, 'mode': 0, 'key_confidence': 0.64, 'energy': 0.33, 'danceability': 0.41, 'valence': 0.49, 'instrumentalness': 0.76, 'acousticness': 0.96, 'loudness': 0.29, 'segments': {'count': 63, 'average_duration': 0.48}, 'beats': {'count': 63, 'regularity': 0.89}}",
3PiurAtwnG8bo4ovZmKTG6,Tokyo Disko,['Yin Yin'],,34.0,,"{'tempo': 129.2, 'key': 11, 'mode': 0, 'key_confidence': 0.67, 'energy': 0.35, 'danceability': 0.5, 'valence': 0.5, 'instrumentalness': 0.77, 'acousticness': 0.94, 'loudness': 0.23, 'segments': {'count': 34, 'average_duration': 0.46}, 'beats': {'count': 34, 'regularity': 0.9}}",
0xkMOpRUY9GaRH3uUKslgu,Sweet Song,['Blur'],alt-rock,35.0,240880.0,"{'tempo': 166.71, 'key': 3, 'mode': 0, 'key_confidence': 0.75, 'energy': 0.24, 'danceability': 0.53, 'valence': 0.31, 'instrumentalness': 0.81, 'acousticness': 0.98, 'loudness': 0.45, 'segments': {'count': 78, 'average_duration': 0.36}, 'beats': {'count': 78, 'regularity': 0.94}}",
4jaSnVHqGEbZrLrgAzsfxm,Iceman,['The Libertines'],,2.0,,"{'tempo': 129.2, 'key': 4, 'mode': 1, 'key_confidence': 0.68, 'energy': 0.31, 'danceability': 0.42, 'valence': 0.73, 'instrumentalness': 0.77, 'acousticness': 0.96, 'loudness': 0.31, 'segments': {'count': 64, 'average_duration': 0.46}, 'beats': {'count': 64, 'regularity': 0.89}}",
7LyIoUsiMtelB1I0I4drEF,Modern Love - 1999 Remaster,['David Bowie'],,4.0,,"{'tempo': 92.29, 'key': 4, 'mode': 1, 'key_confidence': 0.63, 'energy': 0.39, 'danceability': 0.44, 'valence': 0.79, 'instrumentalness': 0.74, 'acousticness': 0.94, 'loudness': 0.14, 'segments': {'count': 44, 'average_duration': 0.65}, 'beats': {'count': 44, 'regularity': 0.92}}",
4TpsQWUmkbupdxGUIvxw0O,Sand River,"['Beth Gibbons', 'Rustin Man']",trip-hop,46.0,228973.0,"{'tempo': 143.55, 'key': 10, 'mode': 0, 'key_confidence': 0.56, 'energy': 0.26, 'danceability': 0.48, 'valence': 0.34, 'instrumentalness': 0.8, 'acousticness': 0.97, 'loudness': 0.46, 'segments': {'count': 68, 'average_duration': 0.42}, 'beats': {'count': 68, 'regularity': 0.92}}",
0mP4XsIgp1ekftbYNi5ICf,"Life Is Very Simple, But We Insist On Making It Complicated","['Maree Docia', 'Omar Faruk Tekbilek', 'Rabih Abou-Khalil']",,12.0,,"{'tempo': 123.05, 'key': 5, 'mode': 0, 'key_confidence': 0.52, 'energy': 0.27, 'danceability': 0.39, 'valence': 0.34, 'instrumentalness': 0.8, 'acousticness': 0.99, 'loudness': 0.43, 'segments': {'count': 60, 'average_duration': 0.49}, 'beats': {'count': 60, 'regularity': 0.88}}",
4L6IT0n8Qgcq5gF5hw0Asu,You're My Waterloo,['The Libertines'],,13.0,,"{'tempo': 172.27, 'key': 4, 'mode': 1, 'key_confidence': 0.64, 'energy': 0.29, 'danceability': 0.5, 'valence': 0.69, 'instrumentalness': 0.79, 'acousticness': 0.97, 'loudness': 0.35, 'segments': {'count': 83, 'average_duration': 0.35}, 'beats': {'count': 83, 'regularity': 0.94}}",
3auAF9Q7hbXQyCf87C16VT,"Sekai Ga Owaru Made Wa - From ""Slam Dunk"" - Piano Version","[""Ru's Piano""]",,25.0,,"{'tempo': 107.67, 'key': 7, 'mode': 1, 'key_confidence': 0.52, 'energy': 0.24, 'danceability': 0.46, 'valence': 0.56, 'instrumentalness': 0.86, 'acousticness': 0.99, 'loudness': 0.29, 'segments': {'count': 52, 'average_duration': 0.56}, 'beats': {'count': 52, 'regularity': 0.9}}",
3RB8yFRmu8LEs51IyjmsZe,"Kimi ga Suki da to Sakebitai (From ""Slam Dunk"")",['PelleK'],,49.0,,"{'tempo': 143.55, 'key': 5, 'mode': 0, 'key_confidence': 0.51, 'energy': 0.37, 'danceability': 0.49, 'valence': 0.5, 'instrumentalness': 0.74, 'acousticness': 0.95, 'loudness': 0.16, 'segments': {'count': 71, 'average_duration': 0.42}, 'beats': {'count': 71, 'regularity': 0.94}}",
46cLH2nlVBaklexx8mgouD,너와 함께라면 - 슬램덩크 엔딩,['Faith'],,26.0,,"{'tempo': 143.55, 'key': 5, 'mode': 0, 'key_confidence': 0.56, 'energy': 0.29, 'danceability': 0.48, 'valence': 0.49, 'instrumentalness': 0.78, 'acousticness': 0.96, 'loudness': 0.35, 'segments': {'count': 66, 'average_duration': 0.42}, 'beats': {'count': 66, 'regularity': 0.95}}",
052ulPv8zmlI4dJgCSFDZk,Kimi Ga Suki da to Sakebitai (Slam Dunk Opening Theme),['Coded Channel'],,27.0,,"{'tempo': 143.55, 'key': 9, 'mode': 0, 'key_confidence': 0.67, 'energy': 0.32, 'danceability': 0.53, 'valence': 0.5, 'instrumentalness': 0.76, 'acousticness': 0.95, 'loudness': 0.29, 'segments': {'count': 68, 'average_duration': 0.42}, 'beats': {'count': 68, 'regularity': 0.97}}",
4mt3qRk1HWnk4kyvjbp8Jk,マイ フレンド,['ZARD'],pop,50.0,259500.0,"{'tempo': 129.2, 'key': 5, 'mode': 1, 'key_confidence': 0.51, 'energy': 0.38, 'danceability': 0.46, 'valence': 0.8, 'instrumentalness': 0.73, 'acousticness': 0.94, 'loudness': 0.15, 'segments': {'count': 63, 'average_duration': 0.46}, 'beats': {'count': 63, 'regularity': 0.95}}",
54rwDjhXdRNS8Wti1bF3gK,"Kirameku Toki ni Torawarete (From ""Slam Dunk"")",['Vocapanda'],,40.0,,"{'tempo': 129.2, 'key': 9, 'mode': 1, 'key_confidence': 0.49, 'energy': 0.34, 'danceability': 0.47, 'valence': 0.8, 'instrumentalness': 0.74, 'acousticness': 0.95, 'loudness': 0.2, 'segments': {'count': 63, 'average_duration': 0.46}, 'beats': {'count': 63, 'regularity': 0.96}}",
1c3869ygnTCAv0PBvwPo18,世界が終るまでは...,['上杉昇'],,45.0,,"{'tempo': 103.36, 'key': 7, 'mode': 1, 'key_confidence': 0.54, 'energy': 0.38, 'danceability': 0.4, 'valence': 0.79, 'instrumentalness': 0.73, 'acousticness': 0.94, 'loudness': 0.15, 'segments': {'count': 50, 'average_duration': 0.58}, 'beats': {'count': 50, 'regularity': 0.94}}",
7wMxfwqutiFkNI0TxlBbgG,Double crutch ZERO - 『THE FIRST SLAM DUNK』劇中音楽 (10-FEET Original ver.),['10-FEET'],ska,34.0,485400.0,"{'tempo': 99.38, 'key': 9, 'mode': 1, 'key_confidence': 0.64, 'energy': 0.38, 'danceability': 0.37, 'valence': 0.79, 'instrumentalness': 0.74, 'acousticness': 0.94, 'loudness': 0.17, 'segments': {'count': 47, 'average_duration': 0.6}, 'beats': {'count': 47, 'regularity': 0.84}}",
2izmSuAQfDSB38KadgcbR7,너에게로 가는 길 - 슬램덩크 오프닝,['Park Sang Min'],,36.0,,"{'tempo': 69.84, 'key': 7, 'mode': 1, 'key_confidence': 0.54, 'energy': 0.36, 'danceability': 0.36, 'valence': 0.78, 'instrumentalness': 0.75, 'acousticness': 0.94, 'loudness': 0.21, 'segments': {'count': 34, 'average_duration': 0.86}, 'beats': {'count': 34, 'regularity': 0.83}}",
,,,,,,,Track analysis in progress
1I6dkQgP31XzdcHFnBgPt7,あなただけ見つめてる (2019 Remastered),['Maki Ohguro'],j-pop,55.0,283233.0,"{'tempo': 120.19, 'key': 11, 'mode': 1, 'key_confidence': 0.59, 'energy': 0.37, 'danceability': 0.43, 'valence': 0.8, 'instrumentalness': 0.76, 'acousticness': 0.93, 'loudness': 0.22, 'segments': {'count': 59, 'average_duration': 0.5}, 'beats': {'count': 59, 'regularity': 0.96}}",
3GGOKTfxgyluPvAFnB30zE,第ゼロ感,['10-FEET'],rock,62.0,287991.0,"{'tempo': 152.0, 'key': 9, 'mode': 1, 'key_confidence': 0.61, 'energy': 0.38, 'danceability': 0.47, 'valence': 0.81, 'instrumentalness': 0.73, 'acousticness': 0.93, 'loudness': 0.16, 'segments': {'count': 74, 'average_duration': 0.39}, 'beats': {'count': 74, 'regularity': 0.92}}",
